url search;reference;title;author;rating;reviews_number;nothing
https://www.amazon.com/s?k=the+life+changing+magic+of+tidying+up+by+marie+kondo&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Life-Changing-Magic-Tidying-Decluttering-Organizing/dp/1607747308/ref=sr_1_1?keywords=the+life+changing+magic+of+tidying+up+by+marie+kondo&qid=1666541014&qu=eyJxc2MiOiIxLjUwIiwicXNhIjoiMC45OSIsInFzcCI6IjAuMDAifQ%3D%3D&s=books&sr=1-1;The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing;Marie Kondō;4,5;28173
https://www.amazon.com/s?k=good+vibes+good+life+by+vex+king&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Good-Vibes-Life-Self-Love-Unlocking/dp/1788171829/ref=sr_1_1?keywords=good+vibes+good+life+by+vex+king&qid=1666541015&qu=eyJxc2MiOiIxLjIxIiwicXNhIjoiMS4zNiIsInFzcCI6IjEuNTcifQ%3D%3D&s=books&sr=1-1;Good Vibes, Good Life: How Self-Love Is the Key to Unlocking Your Greatness;Vex King;4,7;27540
https://www.amazon.com/s?k=the+untethered+soul+by+michael+a+singer&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/The-Untethered-Soul-audiobook/dp/B006KZ8EBQ/ref=sr_1_1?keywords=the+untethered+soul+by+michael+a+singer&qid=1666541017&qu=eyJxc2MiOiIxLjc0IiwicXNhIjoiMS4yNCIsInFzcCI6IjEuNjYifQ%3D%3D&s=books&sr=1-1;The Untethered Soul: The Journey Beyond Yourself;Michael A. Singer, Peter Berkrot, et al.;4,7;26593
https://www.amazon.com/s?k=extreme+ownership&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Extreme-Ownership-audiobook/dp/B015TM0RM4/ref=sr_1_1?keywords=extreme+ownership&qid=1666541018&qu=eyJxc2MiOiIyLjI1IiwicXNhIjoiMS45NCIsInFzcCI6IjIuMTEifQ%3D%3D&s=books&sr=1-1;Extreme Ownership: How U.S. Navy SEALs Lead and Win;Jocko Willink, Leif Babin, et al.;4,8;26352
https://www.amazon.com/s?k=start+with+why+by+simon+sinek&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Start-with-Why-Simon-Sinek-audiobook/dp/B074VF6ZLM/ref=sr_1_1?keywords=start+with+why+by+simon+sinek&qid=1666541019&qu=eyJxc2MiOiIyLjE3IiwicXNhIjoiMi4wMyIsInFzcCI6IjIuMDAifQ%3D%3D&s=books&sr=1-1;Start with Why: How Great Leaders Inspire Everyone to Take Action;Simon Sinek and Penguin Audio;4,6;25942
https://www.amazon.com/s?k=the+daily+stoic+by+ryan+holiday+and+stephen+hanselman&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Daily-Stoic-Meditations-Wisdom-Perseverance/dp/0735211736/ref=sr_1_1?keywords=the+daily+stoic+by+ryan+holiday+and+stephen+hanselman&qid=1666541020&qu=eyJxc2MiOiIxLjUwIiwicXNhIjoiMS41MCIsInFzcCI6IjEuMzcifQ%3D%3D&s=books&sr=1-1;The Daily Stoic: 366 Meditations on Wisdom, Perseverance, and the Art of Living;Ryan Holiday  and Stephen Hanselman;4,8;23567
https://www.amazon.com/s?k=the+am+club+by+robin+sharma&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Workbook-Club-Robin-Sharma-Intelligent/dp/B09PMBKTBD/ref=sr_1_1?keywords=the+am+club+by+robin+sharma&qid=1666541022&qu=eyJxc2MiOiIxLjYyIiwicXNhIjoiMC4wMCIsInFzcCI6IjAuMDAifQ%3D%3D&s=books&sr=1-1;Workbook of The 5 Am Club by Robin Sharma: Your Guide To The Intelligent Way Of Reading;COMBOK PUBLISHING;3,7;18
https://www.amazon.com/s?k=the+power+of+habit+by+charles+duhigg&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/author-Charles-Duhigg-Power-Change/dp/B083DJ2SKD/ref=sr_1_1?keywords=the+power+of+habit+by+charles+duhigg&qid=1666541023&qu=eyJxc2MiOiIyLjI1IiwicXNhIjoiMS45NyIsInFzcCI6IjEuOTQifQ%3D%3D&s=books&sr=1-1;By (author) Charles Duhigg: The Power of Habit : Why We Do What We Do, and How to Change;Charles Duhigg;4,5;117
https://www.amazon.com/s?k=boundaries+by+henry+cloud+and+john+townsend&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Boundaries-Updated-Expanded-When-Control/dp/0310351804/ref=sr_1_1?keywords=boundaries+by+henry+cloud+and+john+townsend&qid=1666541024&qu=eyJxc2MiOiIxLjg3IiwicXNhIjoiMS43MiIsInFzcCI6IjEuOTIifQ%3D%3D&s=books&sr=1-1;Boundaries Updated and Expanded Edition: When to Say Yes, How to Say No To Take Control of Your Life;Henry Cloud  and John Townsend;4,7;22515
https://www.amazon.com/s?k=outliers+by+malcolm+gladwell&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Outliers-Malcolm-Gladwell-audiobook/dp/B001LNK9C4/ref=sr_1_1?keywords=outliers+by+malcolm+gladwell&qid=1666541026&qu=eyJxc2MiOiIyLjExIiwicXNhIjoiMS42MSIsInFzcCI6IjEuNjkifQ%3D%3D&s=books&sr=1-1;Outliers: The Story of Success;Malcolm Gladwell and Hachette Audio;4,7;22382
https://www.amazon.com/s?k=get+out+of+your+head+by+jennie+allen&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Get-Your-Head-Study-Guide/dp/0310116376/ref=sr_1_1?keywords=get+out+of+your+head+by+jennie+allen&qid=1666541027&qu=eyJxc2MiOiIyLjI1IiwicXNhIjoiMS45OCIsInFzcCI6IjIuMTcifQ%3D%3D&s=books&sr=1-1;Get Out of Your Head Study Guide: A Study in Philippians;Jennie Allen;4,8;6691
https://www.amazon.com/s?k=relationship+goals+by+michael+todd&i=stripbooks-intl-ship&ref=nb_sb_noss_1;https://www.amazon.com/Relationship-Goals-How-Dating-Marriage/dp/B083QTHM23/ref=sr_1_1?keywords=relationship+goals+by+michael+todd&qid=1666541029&qu=eyJxc2MiOiIxLjY5IiwicXNhIjoiMS4zNyIsInFzcCI6IjAuNzcifQ%3D%3D&s=books&sr=1-1;Relationship Goals: How to Win at Dating, Marriage, and Sex;Michael Todd, Ameen Gaines, et al.;4,8;21366
